Ammonium_AMS,Chloride_AMS,ClFraction_AMS,Density_AMS,ETime_AMS,HtoC_AMS,NH4Fraction_AMS,Nitrate_AMS,NO3Fraction_AMS,OADensity_ams,OAFraction_AMS,OA_AMS,OtoC_AMS,RH_AMS,SO4Fraction_AMS,STime_AMS,Sulfate_AMS,Temp_AMS,TotalMass_AMS,Volume_ams,Rkappa_dis_51,Rkappa_dis_75,Rkappa_dis_94,Rkappa_dis_112,Rkappa_dis_142,Rkappa_dis_171,Rkappa_dis_222,Rkappa_mean_51,Rkappa_mean_75,Rkappa_mean_94,Rkappa_mean_112,Rkappa_mean_142,Rkappa_mean_171,Rkappa_mean_222,RKappa_median_51,RKappa_median_75,RKappa_median_94,RKappa_median_112,RKappa_median_142,RKappa_median_171,RKappa_median_222,Rkappa_sd_51,Rkappa_sd_75,Rkappa_sd_94,Rkappa_sd_112,Rkappa_sd_142,Rkappa_sd_171,Rkappa_sd_222,RSMPS_AMSVol,RSMPS_kappaVol,RSMPS_kappaVol_frac,RSMPS_TotVol
0.747947,0.0142479,0.000898651,1.54238,9/24/2014 20:00:00,1.49347,0.0471751,0.147783,0.00932109,1.48929,0.768159,12.1789,0.820067,59.4792,0.174446,9/24/2014 19:00:00,2.7658,33.4707,15.8547,10.2794,,0.328654,0.5722,,0.531778,,0.30915,,0.129184,0.134291,,0.178299,,0.171847,,0.121843,0.116489,,0.156553,,0.158055,,0.0136346,0.014579,,0.0216577,,0.0310479,8.70376,3.16989,0.364198,10.2766
0.770991,0.0141827,0.00088385,1.54115,9/24/2014 21:00:00,1.49126,0.0480472,0.12475,0.00777429,1.48709,0.765746,12.2876,0.814618,60.8343,0.177549,9/24/2014 20:00:00,2.84904,33.4218,16.0465,10.412,,,,0.537769,0.659254,0.59577,0.840686,,,,0.144257,0.164958,0.16077,0.178061,,,,0.125461,0.139214,0.137451,0.14697,,,,0.0156649,0.0192027,0.0219595,0.0299756,8.51423,2.94443,0.345825,10.0984
0.317223,0.00995702,0.00148034,1.51804,9/24/2014 22:00:00,1.52265,0.0471624,0.0537168,0.00798623,1.46366,0.779943,5.24604,0.792503,88.3291,0.163428,9/24/2014 21:00:00,1.09924,25.6507,6.72617,4.43084,0.405123,0.465616,,0.626996,0.476899,0.417867,0.115131,0.161226,0.120767,,0.164459,0.221712,0.174989,0.185194,0.148723,0.108788,,0.140015,0.2005,0.158147,0.176418,0.0331959,0.0136077,,0.0213236,0.0328545,0.0299418,0.0324625,3.43256,1.29869,0.378344,4.0303
0.298101,0.00925696,0.0015944,1.52986,9/24/2014 23:00:00,1.50442,0.0513444,0.0763056,0.0131427,1.4775,0.778901,4.52223,0.805803,100.348,0.155017,9/24/2014 22:00:00,0.900017,23.5435,5.80591,3.79507,,0.324153,0.176243,0.306478,,,,,0.136567,0.192055,0.16572,,,,,0.128975,0.188183,0.155278,,,,,0.0161137,0.0210689,0.0209863,,,,2.79711,1.09916,0.392961,3.13418
0.283385,0.00930858,0.00164106,1.52016,9/25/2014 00:00:00,1.51418,0.0499595,0.084915,0.0149701,1.46926,0.789985,4.48103,0.797201,100.744,0.143445,9/24/2014 23:00:00,0.813661,23.5478,5.67229,3.73137,0.32632,,0.580201,,0.658735,0.625563,,0.124111,,0.138598,,0.200873,0.211396,,0.117348,,0.119941,,0.174363,0.185873,,0.0184851,,0.0180494,,0.0322421,0.0397808,,2.89413,1.19485,0.412854,3.32695
0.310996,0.013096,0.00203244,1.49329,9/25/2014 01:00:00,1.53392,0.0482651,0.155564,0.0241428,1.44051,0.798711,5.14649,0.758122,100.563,0.126849,9/25/2014 00:00:00,0.81735,23.3995,6.44349,4.31496,,0.622349,0.911141,0.808372,0.296416,0.658982,,,0.101332,0.112934,0.156172,0.141186,0.218447,,,0.0856753,0.0858579,0.126464,0.132452,0.193059,0.032976,,0.0120111,0.0152037,0.0231905,0.0168134,0.0564094,0.02,3.59056,1.57423,0.438437,4.03681
0.328602,0.0135331,0.00219704,1.48582,9/25/2014 02:00:00,1.53458,0.0533469,0.21134,0.03431,1.42848,0.788473,4.85676,0.737251,101.611,0.121673,9/25/2014 01:00:00,0.749472,23.3469,6.15971,4.14565,,0.656449,,0.564019,,0.974757,,,0.0944736,,0.105802,,0.112193,,,0.0786793,,0.0907212,,0.082897,,,0.0113629,,0.0125001,,0.0141983,,3.82305,1.73998,0.455128,4.31848
0.313502,0.023426,0.00335311,1.45817,9/25/2014 03:00:00,1.56126,0.0448736,0.221253,0.0316693,1.405,0.812981,5.67975,0.712107,101.357,0.107123,9/25/2014 02:00:00,0.748397,23.2325,6.98633,4.79117,0.212875,0.55669,1.0636,,1.26228,,,0.100572,0.0996927,0.0746584,,0.113611,,0.13521,0.0978034,0.086615,0.0520452,,0.0784348,,0.130374,0.0127935,0.0101024,0.0070705,,0.0159032,,0.0223448,5.33838,2.50679,0.469579,5.80554
0.3067,0.0170392,0.00229111,1.45751,9/25/2014 04:00:00,1.562,0.0412393,0.177506,0.0238677,1.40735,0.822809,6.11931,0.71666,101.168,0.109793,9/25/2014 03:00:00,0.816537,23.0742,7.43709,5.1026,0.108726,,0.676598,0.71257,0.67736,0.621385,0.02478,0.0905531,,0.0864349,0.0893291,0.0977397,0.163807,0.124787,0.0894891,,0.0714347,0.0719322,0.0799096,0.139257,0.119556,0.0102319,,0.00842524,0.00978426,0.010814,0.0284752,0.0185692,5.72733,2.84875,0.497396,6.30659
0.337354,0.0297466,0.0030991,1.42332,9/25/2014 05:00:00,1.59716,0.0351467,0.287767,0.0299806,1.37683,0.845079,8.11146,0.683998,101.574,0.0866945,9/25/2014 04:00:00,0.832134,22.8806,9.59846,6.7437,,0.34916,,0.723836,0.634615,0.723871,0.522857,,0.0821433,,0.0878398,0.0844953,0.0971488,0.11433,,0.0770004,,0.0703782,0.0702167,0.077723,0.0981438,,0.0080148,,0.00823928,0.00862578,0.0111478,0.017155,8.50566,4.19628,0.493351,9.06583
0.34398,0.0285725,0.00300128,1.42585,9/25/2014 06:00:00,1.59754,0.036132,0.30464,0.0319996,1.38039,0.847346,8.06683,0.690404,101.834,0.0815217,9/25/2014 05:00:00,0.776096,22.9336,9.52011,6.67678,0.180365,0.456561,0.783704,0.723272,,0.98994,,0.0871769,0.0825941,0.076685,0.0787288,,0.0906602,,0.0852942,0.0746378,0.0603426,0.063004,,0.065266,,0.00991486,0.00805119,0.00701626,0.00732879,,0.0100787,,8.82189,4.18652,0.474561,9.56802
0.323842,0.0176917,0.00189106,1.42267,9/25/2014 07:00:00,1.6046,0.0346154,0.292481,0.0312632,1.37935,0.855162,8.00041,0.692646,102.053,0.0770685,9/25/2014 06:00:00,0.721009,22.9446,9.35543,6.57595,,0.421179,0.759405,,0.885016,,1.34927,,0.0801569,0.0711564,,0.0798331,,0.110798,,0.0733713,0.0565726,,0.0595742,,0.0745158,,0.00785328,0.00653687,,0.00817908,,0.0210064,8.19397,4.19809,0.512339,8.59707
0.315009,0.0238913,0.00265439,1.42123,9/25/2014 08:00:00,1.60109,0.0349983,0.253359,0.0281488,1.37834,0.856416,7.70834,0.688866,102.001,0.0777828,9/25/2014 07:00:00,0.700099,22.8145,9.00069,6.33305,,,0.581127,0.616015,0.669016,1.11305,1.07852,,,0.0697932,0.0730353,0.0827747,0.0855966,0.12386,,,0.060112,0.061206,0.0677793,0.0587309,0.0902508,,,0.00663858,0.00739729,0.00823164,0.00919352,0.0242789,8.8615,4.35794,0.491784,9.51413
0.337484,0.0238911,0.00249281,1.42106,9/25/2014 09:00:00,1.59942,0.0352132,0.266577,0.0278148,1.37676,0.852456,8.16996,0.685177,102.035,0.0820229,9/25/2014 08:00:00,0.786109,22.7644,9.58402,6.74428,,0.521697,,0.668405,,1.03687,0.756303,,0.0779062,,0.0714441,,0.0856388,0.100317,,0.0686402,,0.0585274,,0.0603507,0.07868,,0.00748889,,0.00669053,,0.00978494,0.0192206,8.66558,4.24984,0.490428,9.37783
0.351426,0.0247154,0.00261067,1.42353,9/25/2014 10:00:00,1.59279,0.037121,0.305238,0.0322422,1.37827,0.848864,8.03623,0.683999,102.055,0.0791626,9/25/2014 09:00:00,0.749436,22.8882,9.46705,6.6504,,0.479418,0.794187,0.774423,0.83299,,,,0.0818272,0.0754394,0.069745,0.0806141,,,,0.0733076,0.0590695,0.0545011,0.0615042,,,,0.00794634,0.00688525,0.00646858,0.00826762,,,9.1755,4.26751,0.465098,9.85961
0.324713,0.0203124,0.00237312,1.43748,9/25/2014 11:00:00,1.58013,0.0379365,0.229559,0.0268195,1.39314,0.847328,7.25261,0.7025,101.744,0.0855426,9/25/2014 10:00:00,0.732192,24.1334,8.55938,5.95444,,,1.0429,,0.474459,1.10407,1.48245,,,0.0809825,,0.06744,0.0867204,0.109622,,,0.0571963,,0.0597611,0.0597602,0.0718406,,,0.00712143,,0.00717545,0.00938563,0.0223192,8.03841,3.95615,0.492156,8.58087
0.479492,0.0301744,0.00255207,1.46482,9/25/2014 12:00:00,1.5527,0.0405541,0.20971,0.0177367,1.41733,0.827812,9.78763,0.7286,92.097,0.111345,9/25/2014 11:00:00,1.31649,27.8783,11.8235,8.07165,,0.65558,1.00977,0.755355,0.664105,0.894291,0.842227,,0.0907318,0.127105,0.0863957,0.0977212,0.112516,0.13397,,0.0755656,0.0953543,0.0682829,0.080329,0.0852525,0.104564,,0.00875143,0.0143815,0.00872342,0.0100899,0.0139562,0.0220788,9.3557,3.87521,0.414209,10.3566
0.581641,0.0201114,0.00139368,1.49913,9/25/2014 13:00:00,1.52331,0.0403065,0.196384,0.013609,1.45302,0.817699,11.7998,0.773803,82.3091,0.126992,9/25/2014 12:00:00,1.83256,29.5622,14.4305,9.62586,,0.40458,,0.438979,,0.894928,1.48276,,0.0995032,,0.107188,,0.14036,0.199342,,0.0916077,,0.0963428,,0.109393,0.182222,,0.0103532,,0.0110914,,0.0216778,0.055479,8.60973,3.23152,0.375334,9.8219
0.624855,0.0151858,0.00104612,1.51502,9/25/2014 14:00:00,1.51357,0.0430451,0.140627,0.0096875,1.46485,0.795956,11.5543,0.788848,69.5525,0.150265,9/25/2014 13:00:00,2.1813,31.5576,14.5163,9.58162,,0.54977,0.538346,0.603204,0.532553,,,,0.137652,0.110074,0.119842,0.118148,,,,0.120242,0.0965839,0.101368,0.102524,,,,0.0158652,0.0117092,0.0138509,0.0128463,,,8.0641,2.84044,0.352233,9.38054
0.719279,0.0175338,0.0012384,1.53362,9/25/2014 15:00:00,1.50462,0.0508022,0.129236,0.00912785,1.47448,0.75406,10.6763,0.800467,66.2316,0.184772,9/25/2014 14:00:00,2.61608,32.1277,14.1584,9.23205,,,0.51609,,0.555688,0.681165,0.525482,,,0.121014,,0.139554,0.151805,0.145541,,,0.107166,,0.120405,0.126132,0.125427,,,0.0134265,,0.0171737,0.0234242,0.025677,7.37913,2.35518,0.319168,8.98124
0.723529,0.0163308,0.00108125,1.53923,9/25/2014 16:00:00,1.49809,0.0479042,0.133034,0.00880806,1.484,0.763043,11.5247,0.813482,63.5707,0.179163,9/25/2014 15:00:00,2.70602,33.052,15.1036,9.81247,,0.201909,,,0.659076,0.744975,0.260426,,0.129745,,,0.1654,0.146664,0.118853,,0.126205,,0.242681,0.139632,0.119346,0.110514,,0.0141034,,0.02,0.0199645,0.0186913,0.0155039,7.24233,2.4328,0.335914,8.22333
0.827157,0.0149639,0.000932597,1.54781,9/25/2014 17:00:00,1.49311,0.0515511,0.190997,0.0119036,1.49153,0.753015,12.0824,0.82392,61.784,0.182598,9/25/2014 16:00:00,2.92985,33.5041,16.0454,10.3665,0.188825,0.348,0.33667,,,0.759122,,0.166559,0.140532,0.115382,,,0.194403,,0.162719,0.131782,0.108839,,,0.165712,,0.0181776,0.0142598,0.0119936,,,0.0298341,,8.84436,2.91611,0.329714,10.4496
0.930034,0.0155949,0.000880425,1.55501,9/25/2014 18:00:00,1.48448,0.052506,0.242155,0.0136711,1.50065,0.753867,13.3532,0.83487,66.2426,0.179075,9/25/2014 17:00:00,3.17194,32.5295,17.7129,11.3909,,0.44192,0.531047,,0.802277,,0.647885,,0.169398,0.135068,,0.14845,,0.207644,,0.154169,0.119022,,0.119408,,0.181135,,0.0172499,0.0141725,,0.0174521,,0.0353873,9.92067,3.61464,0.364354,11.4518
0.951824,0.0155585,0.000808536,1.55504,9/25/2014 19:00:00,1.48017,0.0494638,0.276478,0.0143679,1.50376,0.764885,14.7186,0.837674,64.904,0.170475,9/25/2014 18:00:00,3.28041,32.8257,19.2428,12.3745,,,0.470749,0.458965,0.675165,0.51597,0.550634,,,0.125212,0.126621,0.154239,0.162181,0.139603,,,0.112837,0.113049,0.128794,0.142031,0.119183,,,0.0127721,0.012771,0.0172397,0.0187399,0.0213356,10.8667,3.96813,0.365164,12.6745
0.670238,0.0122017,0.000854739,1.54271,9/25/2014 20:00:00,1.48743,0.0469508,0.180377,0.0126355,1.49093,0.772554,11.0285,0.819085,66.695,0.167005,9/25/2014 19:00:00,2.38405,31.7693,14.2753,9.25344,,0.36957,,0.426111,,0.717907,1.34503,,0.131119,,0.13307,,0.195164,0.142934,,0.122128,,0.120185,,0.167151,0.104944,,0.0131189,,0.0153544,,0.0312982,0.0336825,7.96343,2.94524,0.369846,9.15282
0.449884,0.0108278,0.00114019,1.52391,9/25/2014 21:00:00,1.50191,0.0473738,0.132093,0.0139097,1.46595,0.764798,7.26288,0.783391,67.9581,0.172778,9/25/2014 20:00:00,1.64078,30.45,9.49647,6.23167,,0.526332,0.542499,0.785999,0.558289,,,,0.120568,0.0906773,0.145337,0.165867,,,,0.10612,0.0793954,0.117115,0.143953,,,,0.012856,0.00918583,0.0173172,0.0234843,,,5.27275,1.98633,0.376717,6.07523
0.498865,0.0107907,0.00102429,1.52268,9/25/2014 22:00:00,1.50025,0.047354,0.141709,0.0134516,1.46468,0.765576,8.06518,0.780063,73.5902,0.172595,9/25/2014 21:00:00,1.81825,29.3442,10.5348,6.91858,,,0.802788,,0.680851,0.0915539,0.753009,,,0.146424,,0.131246,0.191549,0.186215,,,0.118259,,0.108179,0.185526,0.156836,,,0.0170208,,0.0175121,0.0226968,0.0453306,6.23074,2.23688,0.359008,7.35689
0.597892,0.0155232,0.00124382,1.50428,9/25/2014 23:00:00,1.5226,0.0479071,0.174805,0.0140065,1.44568,0.775089,9.6733,0.760281,86.9832,0.161753,9/25/2014 22:00:00,2.01872,26.8328,12.4802,8.29649,,0.340663,0.763424,0.699277,0.95125,0.526265,,,0.117135,0.108736,0.117215,0.139731,0.160238,0.122223,,0.110085,0.0870315,0.0955594,0.107601,0.139823,0.117678,,0.0122629,0.0107838,0.0128566,0.0170574,0.0211629,0.0171366,7.80618,2.94244,0.376937,8.82581
0.605911,0.0193898,0.00153522,1.50222,9/26/2014 00:00:00,1.52503,0.0479742,0.189493,0.0150035,1.44525,0.781117,9.86546,0.761022,90.8848,0.15437,9/25/2014 23:00:00,1.94969,26.2826,12.6299,8.40753,,0.553841,,0.605467,,0.526306,1.14824,,0.111845,,0.106091,,0.160482,0.156442,,0.0973345,,0.0894871,,0.140043,0.120757,,0.0110817,,0.0110175,,0.0216842,0.0330612,8.26647,3.24248,0.392245,9.36053
0.586915,0.0191959,0.00156019,1.50734,9/26/2014 01:00:00,1.51893,0.047703,0.196072,0.0159362,1.4515,0.781652,9.61708,0.768342,96.2786,0.153148,9/26/2014 00:00:00,1.88426,25.4459,12.3035,8.16239,,0.572716,0.831503,0.779405,1.05028,,,,0.105172,0.117285,0.0998265,0.134269,,,,0.0907971,0.0919077,0.0784373,0.100518,,,,0.0105213,0.0119718,0.0101942,0.0173388,,,8.42744,3.26458,0.387375,9.53858
0.550636,0.0170745,0.0014654,1.5025,9/26/2014 02:00:00,1.52031,0.0472577,0.172101,0.0147704,1.44773,0.787886,9.18028,0.762489,99.2034,0.14862,9/26/2014 01:00:00,1.73169,24.7602,11.6518,7.75493,,,0.732753,,0.956476,0.667333,0.815637,,,0.0849604,,0.115357,0.122325,0.12818,,,0.0684831,,0.0861114,0.100737,0.100236,,,0.00842713,,0.0142498,0.0166084,0.0218966,8.32424,3.25066,0.390505,9.44136
0.576412,0.0187638,0.0015538,1.49785,9/26/2014 03:00:00,1.52182,0.0477317,0.199252,0.0164997,1.44307,0.790362,9.54448,0.755168,100.085,0.143853,9/26/2014 02:00:00,1.73718,24.6432,12.0761,8.06226,,0.497744,,0.90305,1.11583,0.932916,0.704909,,0.0942565,,0.0838095,0.110373,0.135485,0.132501,,0.083848,,0.0622386,0.078339,0.104055,0.107408,,0.00920011,,0.00812585,0.0120173,0.0180911,0.0219452,8.46174,3.37881,0.399304,9.41965
0.56457,0.0186728,0.00155108,1.49789,9/26/2014 04:00:00,1.52168,0.0468967,0.205746,0.0170906,1.4443,0.794083,9.55964,0.757257,99.6116,0.140378,9/26/2014 03:00:00,1.68996,24.6181,12.0386,8.03703,,0.512458,0.903331,0.814792,,0.969619,,,0.0949184,0.0798334,0.0890841,,0.136558,,,0.0839484,0.0596467,0.068735,,0.104183,,,0.00928864,0.00712506,0.00866282,,0.0195492,,8.39814,3.52889,0.420198,9.23996
0.53986,0.0166396,0.00150905,1.50314,9/26/2014 05:00:00,1.51512,0.0489598,0.157383,0.0142731,1.44848,0.787851,8.68731,0.760585,101.361,0.147407,9/26/2014 04:00:00,1.62539,24.2147,11.0266,7.33571,,0.556777,1.08033,,1.00844,,1.3627,,0.0930249,0.0822631,,0.115949,,0.146754,,0.0808048,0.0573438,,0.0853426,,0.108897,,0.00900355,0.0073195,,0.0143026,,0.0351422,8.32799,3.3984,0.40807,9.31113
0.537461,0.0175701,0.00160859,1.49183,9/26/2014 06:00:00,1.5235,0.049206,0.169785,0.0155442,1.43705,0.793559,8.66779,0.745558,101.997,0.140082,9/26/2014 05:00:00,1.53007,24.202,10.9227,7.32168,,,1.10461,0.866976,1.20022,1.63147,0.656183,,,0.0704819,0.0861104,0.0929698,0.107077,0.137203,,,0.0481763,0.0649609,0.0627546,0.068185,0.113177,,,0.00585067,0.00872788,0.0103366,0.0135028,0.0257207,8.30576,3.74391,0.450761,9.1665
0.507502,0.0158421,0.00149057,1.49517,9/26/2014 07:00:00,1.52057,0.0477503,0.133687,0.0125785,1.44219,0.797485,8.47587,0.752828,101.538,0.140696,9/26/2014 06:00:00,1.49535,23.9424,10.6283,7.10839,,0.644246,,0.699634,1.13459,0.57487,0.875423,,0.0908758,,0.0824839,0.10971,0.129082,0.122439,,0.0760579,,0.0667204,0.0774145,0.110087,0.093643,,0.00848341,,0.00870035,0.0128294,0.0172635,0.022343,8.29415,3.37399,0.406792,9.2119
0.526666,0.0190712,0.00157214,1.48183,9/26/2014 08:00:00,1.53682,0.043416,0.198931,0.016399,1.43022,0.808363,9.80599,0.741681,101.683,0.13025,9/26/2014 07:00:00,1.58003,23.63,12.1307,8.18631,,0.510318,0.95849,0.663945,,,,,0.0807148,0.0784664,0.0668516,,,,,0.0714409,0.0572392,0.0548614,,,,,0.00764724,0.00724722,0.00637397,,,,9.62189,4.14237,0.430515,10.3686
0.517241,0.019882,0.0016766,1.46991,9/26/2014 09:00:00,1.54377,0.0436177,0.191378,0.0161385,1.41866,0.814746,9.66166,0.725553,101.88,0.123822,9/26/2014 08:00:00,1.46834,23.588,11.8585,8.06748,,0.646802,1.08082,,1.06,1.16969,0.618497,,0.0856252,0.0612614,,0.0823285,0.0985655,0.102043,,0.0715588,0.0420175,,0.0574486,0.0676263,0.0844084,,0.0079714,0.00471458,,0.00833503,0.0124615,0.0169448,9.99217,4.50478,0.450831,10.7657
0.497075,0.0225038,0.00190817,1.47273,9/26/2014 10:00:00,1.54242,0.0421487,0.190296,0.0161359,1.42253,0.816594,9.6304,0.731545,101.696,0.123213,9/26/2014 09:00:00,1.4531,23.2052,11.7934,8.00782,,,0.883902,0.76372,1.00798,1.1663,1.07007,,,0.0806393,0.0717809,0.082473,0.0810367,0.116176,,,0.0607716,0.0563766,0.0586867,0.0543097,0.0837684,,,0.00772018,0.00686745,0.0081885,0.00862681,0.0195309,9.61438,4.05366,0.421624,10.4278
0.536441,0.0380331,0.00333521,1.48192,9/26/2014 11:00:00,1.53906,0.0470419,0.239115,0.0209686,1.42839,0.801179,9.13623,0.739809,100.784,0.127476,9/26/2014 10:00:00,1.45367,24.2828,11.4035,7.69506,,0.560833,,0.642027,,0.958894,1.71865,,0.0893034,,0.0839163,,0.105312,0.131643,,0.0774359,,0.0695842,,0.0776441,0.0909803,,0.00856562,,0.00861419,,0.0124999,0.0247241,10.1109,4.14003,0.409461,11.0304
0.776882,0.0676776,0.00460378,1.50776,9/26/2014 12:00:00,1.52205,0.0528475,0.397755,0.0270573,1.44939,0.771291,11.3383,0.766542,90.2083,0.1442,9/26/2014 11:00:00,2.11981,27.8301,14.7005,9.74988,,0.525616,0.830213,0.860301,0.966557,,,,0.105687,0.0974002,0.0873169,0.0959184,,,,0.0929996,0.0755735,0.0660853,0.0700556,,,,0.0105261,0.00916885,0.00824207,0.00988923,,,12.4076,4.54892,0.366623,14.1739
1.09209,0.0242481,0.00172771,1.55589,9/26/2014 13:00:00,1.49982,0.0778132,0.253914,0.0180917,1.46282,0.634163,8.90035,0.776464,77.8565,0.268205,9/26/2014 12:00:00,3.76421,29.5773,14.0348,9.02045,,,0.685549,,0.902304,1.14156,0.758731,,,0.102802,,0.119028,0.101017,0.133181,,,0.0848077,,0.0906297,0.0701186,0.106281,,,0.0101155,,0.0144928,0.0149291,0.0230363,9.66155,3.27486,0.338958,11.5919
1.3367,0.0151557,0.00106368,1.58297,9/26/2014 14:00:00,1.49332,0.0938138,0.235586,0.0165342,1.46361,0.538428,7.67173,0.773737,68.2423,0.350161,9/26/2014 13:00:00,4.98923,31.2196,14.2484,9.00105,,0.429855,0.747756,0.58548,1.04378,1.04584,0.768635,,0.110121,0.134465,0.096651,0.162512,0.166668,0.184444,,0.100492,0.109504,0.0821176,0.128358,0.132733,0.154734,,0.0107492,0.0164908,0.0107125,0.0254137,0.0318277,0.0370787,8.83701,2.63754,0.298465,11.0537
1.40795,0.0131043,0.000873601,1.60833,9/26/2014 15:00:00,1.46922,0.0938617,0.229624,0.015308,1.50077,0.529649,7.94489,0.824927,59.7608,0.360308,9/26/2014 14:00:00,5.40473,32.3356,15.0003,9.32665,,0.328931,,0.602085,,1.02607,,,0.125971,,0.119298,,0.161384,,,0.118802,,0.100941,,0.127327,,,0.0133313,,0.0137082,,0.0264853,,7.82138,1.85037,0.236578,10.4165
1.25734,0.0162008,0.00109376,1.60708,9/26/2014 16:00:00,1.46209,0.0848857,0.173819,0.0117349,1.51514,0.572662,8.48233,0.846384,55.9707,0.329624,9/26/2014 15:00:00,4.88243,33.2458,14.8121,9.21681,,0.399838,0.511534,,0.828844,,0.545457,,0.12801,0.151521,,0.176074,,0.209578,,0.118049,0.134691,,0.145481,,0.18513,,0.0144098,0.018825,,0.0253925,,0.0377759,7.53104,1.82481,0.242306,9.4945
1.11174,0.0161078,0.00113281,1.59661,9/26/2014 17:00:00,1.46761,0.078185,0.149222,0.0104943,1.509,0.600492,8.53863,0.838862,53.7477,0.309696,9/26/2014 16:00:00,4.40368,34.0403,14.2194,8.90599,,,0.702044,0.536166,0.764459,0.646389,0.760775,,,0.137376,0.141087,0.150021,0.19472,0.195682,,,0.113764,0.12271,0.121974,0.168198,0.166831,,,0.0173944,0.0166382,0.0217071,0.028573,0.0449109,7.32433,1.7359,0.237004,9.42871
0.984631,0.0153368,0.00116151,1.59472,9/26/2014 18:00:00,1.46889,0.0745695,0.121481,0.00920016,1.51003,0.611588,8.07554,0.841597,50.1775,0.30348,9/26/2014 17:00:00,4.00722,34.5103,13.2042,8.27994,,0.317152,,0.60789,0.761014,0.718631,0.681684,,0.116777,,0.159014,0.180732,0.191913,0.197461,,0.110506,,0.135773,0.151554,0.163744,0.1698,,0.0130873,,0.0203,0.0242539,0.0321158,0.0388168,6.84644,1.64214,0.239854,8.9231
0.932789,0.0148781,0.00110316,1.58635,9/26/2014 19:00:00,1.47048,0.0691631,0.125983,0.00934117,1.50501,0.632692,8.533,0.833485,48.4497,0.2877,9/26/2014 18:00:00,3.88016,35.1908,13.4868,8.50177,,0.303604,0.644519,0.57517,,,,,0.126038,0.138751,0.139839,,,,,0.119721,0.11729,0.119954,,,,,0.0138226,0.0163247,0.0169555,,,,7.00032,1.73031,0.247175,9.05475
1.01247,0.0145812,0.00100688,1.57866,9/26/2014 20:00:00,1.4787,0.0699141,0.154519,0.01067,1.49458,0.634179,9.18397,0.819954,51.9982,0.28423,9/26/2014 19:00:00,4.11612,34.1973,14.4817,9.17336,,0.307146,0.456775,,0.763885,0.111356,0.717571,,0.126183,0.138074,,0.150708,0.1856,0.190503,,0.119742,0.125107,,0.12262,0.179427,0.161905,,0.0133431,0.0159823,,0.021056,0.022069,0.0389464,7.64912,2.04075,0.266795,9.87821
,,,,9/26/2014 21:00:00,,,,,,,,,53.452,,9/26/2014 20:00:00,,33.8972,,,,,0.559981,0.583907,0.92915,1.26851,0.707046,,,0.121629,0.124784,0.176195,0.151934,0.208717,,,0.105869,0.106403,0.144178,0.115133,0.181693,,,0.0129947,0.0144195,0.0266614,0.0239424,0.0558312,,1.91995,,9.62509
1.05529,0.0168279,0.00118434,1.55806,9/26/2014 22:00:00,1.48412,0.0742707,0.18797,0.0132293,1.46263,0.626107,8.89614,0.766148,62.2596,0.285208,9/26/2014 21:00:00,4.05242,31.5509,14.2086,9.11945,,0.455815,,0.793248,,0.657068,0.634145,,0.119516,,0.196912,,0.20528,0.209367,,0.10805,,0.168133,,0.178858,0.183177,,0.012832,,0.0248507,,0.0374557,0.0526026,7.72205,2.02246,0.261908,9.85255
0.924487,0.0172272,0.00129699,1.52887,9/26/2014 23:00:00,1.50959,0.0696019,0.161269,0.0121414,1.43118,0.648399,8.61235,0.726717,68.6716,0.268561,9/26/2014 22:00:00,3.56716,30.0306,13.2825,8.68779,,0.568321,0.763125,0.530143,1.27262,,,,0.11218,0.108948,0.0968803,0.123226,,,,0.0970601,0.0872185,0.0841527,0.0867466,,,,0.0123036,0.011903,0.0110654,0.0171115,,,8.25977,2.14042,0.259138,10.3888
0.891068,0.0241093,0.0018737,1.51316,9/27/2014 00:00:00,1.52865,0.0692512,0.144956,0.0112656,1.41454,0.6588,8.4769,0.709287,79.5948,0.258809,9/26/2014 23:00:00,3.33014,28.2487,12.8672,8.50349,0.413362,,0.798309,,1.06148,0.944039,0.924346,0.125897,,0.0986433,,0.15992,0.172667,0.178098,0.115759,,0.077573,,0.12544,0.140182,0.146079,0.0197077,,0.0104131,,0.0267178,0.0301828,0.045584,8.38775,2.25924,0.26935,10.5202
0.909803,0.0200925,0.00164098,1.528,9/27/2014 01:00:00,1.50873,0.074305,0.150242,0.0122705,1.43407,0.658369,8.06119,0.731242,91.8448,0.253415,9/27/2014 00:00:00,3.10286,26.5109,12.2442,8.0132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.09984,2.40803,0.297294,10.2458
0.899744,0.022458,0.00174276,1.51453,9/27/2014 02:00:00,1.52364,0.0698207,0.155607,0.0120752,1.42184,0.672482,8.66592,0.718972,91.7121,0.24388,9/27/2014 01:00:00,3.14275,25.9729,12.8865,8.50855,,0.601185,,0.688137,,1.1128,1.08274,,0.110529,,0.0915968,,0.159701,0.161952,,0.094352,,0.0745477,,0.124656,0.127208,,0.0111118,,0.00982446,,0.0255653,0.040686,8.65283,2.54499,0.294122,10.7029
